id,contestId,creationTimeSeconds,relativeTimeSeconds,problem,author,programmingLanguage,verdict,testset,passedTestCount,timeConsumedMillis,memoryConsumedBytes
297750290,103055,1734847353,3753,"{'contestId': 103055, 'index': 'L', 'name': 'String Freshman', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 103055, 'members': [{'handle': 'T-mas'}, {'handle': 'FXLY_awa'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 161339, 'teamName': '50thICPC_计科_预训练队伍', 'ghost': False, 'startTimeSeconds': 1734843600}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,5,46,0
297748892,103055,1734846495,2895,"{'contestId': 103055, 'index': 'M', 'name': 'Game Theory', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 103055, 'members': [{'handle': 'T-mas'}, {'handle': 'FXLY_awa'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 161339, 'teamName': '50thICPC_计科_预训练队伍', 'ghost': False, 'startTimeSeconds': 1734843600}",C++20 (GCC 13-64),OK,TESTS,15,46,102400
297748605,103055,1734846318,2718,"{'contestId': 103055, 'index': 'M', 'name': 'Game Theory', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 103055, 'members': [{'handle': 'T-mas'}, {'handle': 'FXLY_awa'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 161339, 'teamName': '50thICPC_计科_预训练队伍', 'ghost': False, 'startTimeSeconds': 1734843600}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,1,46,0
297748555,103055,1734846276,2676,"{'contestId': 103055, 'index': 'M', 'name': 'Game Theory', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 103055, 'members': [{'handle': 'T-mas'}, {'handle': 'FXLY_awa'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 161339, 'teamName': '50thICPC_计科_预训练队伍', 'ghost': False, 'startTimeSeconds': 1734843600}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,1,46,0
297746192,103055,1734844508,908,"{'contestId': 103055, 'index': 'M', 'name': 'Game Theory', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 103055, 'members': [{'handle': 'T-mas'}, {'handle': 'FXLY_awa'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 161339, 'teamName': '50thICPC_计科_预训练队伍', 'ghost': False, 'startTimeSeconds': 1734843600}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,1,31,0
297746000,103055,1734844363,763,"{'contestId': 103055, 'index': 'L', 'name': 'String Freshman', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 103055, 'members': [{'handle': 'T-mas'}, {'handle': 'FXLY_awa'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 161339, 'teamName': '50thICPC_计科_预训练队伍', 'ghost': False, 'startTimeSeconds': 1734843600}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,5,61,0
297745297,103055,1734843806,206,"{'contestId': 103055, 'index': 'A', 'name': 'League of Legends', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 103055, 'members': [{'handle': 'T-mas'}, {'handle': 'FXLY_awa'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 161339, 'teamName': '50thICPC_计科_预训练队伍', 'ghost': False, 'startTimeSeconds': 1734843600}",C++20 (GCC 13-64),OK,TESTS,18,61,0
297680482,2049,1734792475,2147483647,"{'contestId': 2049, 'index': 'E', 'name': 'Broken Queries', 'type': 'PROGRAMMING', 'points': 2250.0, 'rating': 2400, 'tags': ['binary search', 'bitmasks', 'brute force', 'constructive algorithms', 'implementation', 'interactive']}","{'contestId': 2049, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1734705300}",C++20 (GCC 13-64),OK,TESTS,18,140,1638400
297419742,2048,1734689676,2147483647,"{'contestId': 2048, 'index': 'F', 'name': 'Kevin and Math Class', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2500, 'tags': ['brute force', 'data structures', 'divide and conquer', 'dp', 'implementation', 'math', 'trees']}","{'contestId': 2048, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1734618900}",C++20 (GCC 13-64),OK,TESTS,36,1077,150118400
297419645,2048,1734689614,2147483647,"{'contestId': 2048, 'index': 'F', 'name': 'Kevin and Math Class', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2500, 'tags': ['brute force', 'data structures', 'divide and conquer', 'dp', 'implementation', 'math', 'trees']}","{'contestId': 2048, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1734618900}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,1,921,0
297418821,2048,1734689136,2147483647,"{'contestId': 2048, 'index': 'F', 'name': 'Kevin and Math Class', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2500, 'tags': ['brute force', 'data structures', 'divide and conquer', 'dp', 'implementation', 'math', 'trees']}","{'contestId': 2048, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1734618900}",C++20 (GCC 13-64),TIME_LIMIT_EXCEEDED,TESTS,1,2000,0
297334214,2048,1734627464,8564,"{'contestId': 2048, 'index': 'E', 'name': 'Kevin and Bipartite Graph', 'type': 'PROGRAMMING', 'points': 1750.0, 'rating': 2000, 'tags': ['constructive algorithms', 'graphs', 'greedy']}","{'contestId': 2048, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 165, 'startTimeSeconds': 1734618900}",C++20 (GCC 13-64),OK,TESTS,17,217,32460800
297314067,2048,1734624239,5339,"{'contestId': 2048, 'index': 'D', 'name': 'Kevin and Competition Memories', 'type': 'PROGRAMMING', 'points': 1250.0, 'rating': 1600, 'tags': ['binary search', 'brute force', 'data structures', 'greedy', 'sortings', 'two pointers']}","{'contestId': 2048, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 165, 'startTimeSeconds': 1734618900}",C++20 (GCC 13-64),OK,TESTS,10,281,53862400
297313252,2048,1734624129,5229,"{'contestId': 2048, 'index': 'D', 'name': 'Kevin and Competition Memories', 'type': 'PROGRAMMING', 'points': 1250.0, 'rating': 1600, 'tags': ['binary search', 'brute force', 'data structures', 'greedy', 'sortings', 'two pointers']}","{'contestId': 2048, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 165, 'startTimeSeconds': 1734618900}",C++20 (GCC 13-64),RUNTIME_ERROR,PRETESTS,1,61,0
297274133,2048,1734620237,1337,"{'contestId': 2048, 'index': 'C', 'name': 'Kevin and Binary Strings', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1200, 'tags': ['bitmasks', 'brute force', 'greedy', 'implementation', 'strings']}","{'contestId': 2048, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 165, 'startTimeSeconds': 1734618900}",C++20 (GCC 13-64),OK,TESTS,21,93,102400
297261100,2048,1734619519,619,"{'contestId': 2048, 'index': 'B', 'name': 'Kevin and Permutation', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 900, 'tags': ['constructive algorithms', 'greedy']}","{'contestId': 2048, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 165, 'startTimeSeconds': 1734618900}",C++20 (GCC 13-64),OK,TESTS,10,61,0
297249048,2048,1734618992,92,"{'contestId': 2048, 'index': 'A', 'name': 'Kevin and Combination Lock', 'type': 'PROGRAMMING', 'points': 250.0, 'rating': 800, 'tags': ['brute force', 'greedy', 'implementation', 'math', 'number theory']}","{'contestId': 2048, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 165, 'startTimeSeconds': 1734618900}",C++20 (GCC 13-64),OK,TESTS,5,77,0
297234692,2036,1734612731,2147483647,"{'contestId': 2036, 'index': 'F', 'name': 'XORificator 3000', 'type': 'PROGRAMMING', 'rating': 1900, 'tags': ['bitmasks', 'dp', 'number theory', 'two pointers']}","{'contestId': 2036, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1730558100}",C++20 (GCC 13-64),OK,TESTS,15,62,102400
296849790,2044,1734356673,2147483647,"{'contestId': 2044, 'index': 'F', 'name': 'Easy Demon Problem', 'type': 'PROGRAMMING', 'rating': 1900, 'tags': ['binary search', 'brute force', 'data structures', 'math', 'number theory']}","{'contestId': 2044, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1734273300}",C++20 (GCC 13-64),OK,TESTS,37,921,19660800
296789082,2044,1734323159,2147483647,"{'contestId': 2044, 'index': 'F', 'name': 'Easy Demon Problem', 'type': 'PROGRAMMING', 'rating': 1900, 'tags': ['binary search', 'brute force', 'data structures', 'math', 'number theory']}","{'contestId': 2044, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1734273300}",C++20 (GCC 13-64),TIME_LIMIT_EXCEEDED,TESTS,36,4000,20275200
296788168,2044,1734322272,2147483647,"{'contestId': 2044, 'index': 'H', 'name': 'Hard Demon Problem', 'type': 'PROGRAMMING', 'rating': 2100, 'tags': ['constructive algorithms', 'data structures', 'dp', 'implementation', 'math']}","{'contestId': 2044, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1734273300}",C++20 (GCC 13-64),OK,TESTS,7,1468,128921600
296742455,2044,1734281168,7868,"{'contestId': 2044, 'index': 'F', 'name': 'Easy Demon Problem', 'type': 'PROGRAMMING', 'rating': 1900, 'tags': ['binary search', 'brute force', 'data structures', 'math', 'number theory']}","{'contestId': 2044, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'OUT_OF_COMPETITION', 'ghost': False, 'startTimeSeconds': 1734273300}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,2,1140,126259200
296740964,2044,1734281029,7729,"{'contestId': 2044, 'index': 'F', 'name': 'Easy Demon Problem', 'type': 'PROGRAMMING', 'rating': 1900, 'tags': ['binary search', 'brute force', 'data structures', 'math', 'number theory']}","{'contestId': 2044, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'OUT_OF_COMPETITION', 'ghost': False, 'startTimeSeconds': 1734273300}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,2,921,106188800
296735650,2044,1734280516,7216,"{'contestId': 2044, 'index': 'F', 'name': 'Easy Demon Problem', 'type': 'PROGRAMMING', 'rating': 1900, 'tags': ['binary search', 'brute force', 'data structures', 'math', 'number theory']}","{'contestId': 2044, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'OUT_OF_COMPETITION', 'ghost': False, 'startTimeSeconds': 1734273300}",C++20 (GCC 13-64),RUNTIME_ERROR,TESTS,2,108,23347200
296726475,2044,1734279652,6352,"{'contestId': 2044, 'index': 'F', 'name': 'Easy Demon Problem', 'type': 'PROGRAMMING', 'rating': 1900, 'tags': ['binary search', 'brute force', 'data structures', 'math', 'number theory']}","{'contestId': 2044, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'OUT_OF_COMPETITION', 'ghost': False, 'startTimeSeconds': 1734273300}",C++20 (GCC 13-64),TIME_LIMIT_EXCEEDED,TESTS,2,4000,163942400
296724977,2044,1734279518,6218,"{'contestId': 2044, 'index': 'F', 'name': 'Easy Demon Problem', 'type': 'PROGRAMMING', 'rating': 1900, 'tags': ['binary search', 'brute force', 'data structures', 'math', 'number theory']}","{'contestId': 2044, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'OUT_OF_COMPETITION', 'ghost': False, 'startTimeSeconds': 1734273300}",C++20 (GCC 13-64),RUNTIME_ERROR,TESTS,2,265,23756800
296717153,2044,1734278864,5564,"{'contestId': 2044, 'index': 'F', 'name': 'Easy Demon Problem', 'type': 'PROGRAMMING', 'rating': 1900, 'tags': ['binary search', 'brute force', 'data structures', 'math', 'number theory']}","{'contestId': 2044, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'OUT_OF_COMPETITION', 'ghost': False, 'startTimeSeconds': 1734273300}",C++20 (GCC 13-64),TIME_LIMIT_EXCEEDED,TESTS,2,4000,204595200
296716020,2044,1734278773,5473,"{'contestId': 2044, 'index': 'F', 'name': 'Easy Demon Problem', 'type': 'PROGRAMMING', 'rating': 1900, 'tags': ['binary search', 'brute force', 'data structures', 'math', 'number theory']}","{'contestId': 2044, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'OUT_OF_COMPETITION', 'ghost': False, 'startTimeSeconds': 1734273300}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,2,3218,128409600
296713653,2044,1734278582,5282,"{'contestId': 2044, 'index': 'F', 'name': 'Easy Demon Problem', 'type': 'PROGRAMMING', 'rating': 1900, 'tags': ['binary search', 'brute force', 'data structures', 'math', 'number theory']}","{'contestId': 2044, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'OUT_OF_COMPETITION', 'ghost': False, 'startTimeSeconds': 1734273300}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,2,3187,128614400
296688078,2044,1734276816,3515,"{'contestId': 2044, 'index': 'G2', 'name': 'Medium Demon Problem (hard version)', 'type': 'PROGRAMMING', 'rating': 1900, 'tags': ['dfs and similar', 'dp', 'dsu', 'graphs', 'implementation', 'trees']}","{'contestId': 2044, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'OUT_OF_COMPETITION', 'ghost': False, 'startTimeSeconds': 1734273300}",C++20 (GCC 13-64),OK,TESTS,14,108,2867200
296672740,2044,1734275959,2659,"{'contestId': 2044, 'index': 'G1', 'name': 'Medium Demon Problem (easy version)', 'type': 'PROGRAMMING', 'rating': 1700, 'tags': ['dfs and similar', 'graph matchings', 'graphs', 'implementation', 'trees']}","{'contestId': 2044, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'OUT_OF_COMPETITION', 'ghost': False, 'startTimeSeconds': 1734273300}",C++20 (GCC 13-64),OK,TESTS,15,124,2867200
296653226,2044,1734275084,1784,"{'contestId': 2044, 'index': 'E', 'name': 'Insane Problem', 'type': 'PROGRAMMING', 'rating': 1300, 'tags': ['binary search', 'greedy', 'implementation', 'math', 'number theory']}","{'contestId': 2044, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'OUT_OF_COMPETITION', 'ghost': False, 'startTimeSeconds': 1734273300}",C++20 (GCC 13-64),OK,TESTS,6,62,0
296653137,2044,1734275080,1780,"{'contestId': 2044, 'index': 'D', 'name': 'Harder Problem', 'type': 'PROGRAMMING', 'rating': 1100, 'tags': ['constructive algorithms', 'greedy', 'math']}","{'contestId': 2044, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'OUT_OF_COMPETITION', 'ghost': False, 'startTimeSeconds': 1734273300}",C++20 (GCC 13-64),OK,TESTS,19,233,13619200
296653091,2044,1734275078,1778,"{'contestId': 2044, 'index': 'C', 'name': 'Hard Problem', 'type': 'PROGRAMMING', 'rating': 800, 'tags': ['greedy', 'math']}","{'contestId': 2044, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'OUT_OF_COMPETITION', 'ghost': False, 'startTimeSeconds': 1734273300}",C++20 (GCC 13-64),OK,TESTS,4,46,0
296652986,2044,1734275074,1774,"{'contestId': 2044, 'index': 'B', 'name': 'Normal Problem', 'type': 'PROGRAMMING', 'rating': 800, 'tags': ['implementation', 'strings']}","{'contestId': 2044, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'OUT_OF_COMPETITION', 'ghost': False, 'startTimeSeconds': 1734273300}",C++20 (GCC 13-64),OK,TESTS,3,62,0
296652935,2044,1734275072,1772,"{'contestId': 2044, 'index': 'A', 'name': 'Easy Problem', 'type': 'PROGRAMMING', 'rating': 800, 'tags': ['brute force', 'math']}","{'contestId': 2044, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'OUT_OF_COMPETITION', 'ghost': False, 'startTimeSeconds': 1734273300}",C++20 (GCC 13-64),OK,TESTS,3,61,0
296536333,104369,1734252352,17152,"{'contestId': 104369, 'index': 'M', 'name': 'Computational Geometry', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104369, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'k1nsom'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 161339, 'teamName': '50thICPC_计科_预训练队伍', 'ghost': False, 'startTimeSeconds': 1734235200}",C++17 (GCC 7-32),OK,TESTS,7,1765,802611200
296536306,104369,1734252334,17134,"{'contestId': 104369, 'index': 'M', 'name': 'Computational Geometry', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104369, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'k1nsom'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 161339, 'teamName': '50thICPC_计科_预训练队伍', 'ghost': False, 'startTimeSeconds': 1734235200}",C++17 (GCC 7-32),RUNTIME_ERROR,TESTS,4,61,8192000
296534998,104369,1734252186,16986,"{'contestId': 104369, 'index': 'M', 'name': 'Computational Geometry', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104369, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'k1nsom'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 161339, 'teamName': '50thICPC_计科_预训练队伍', 'ghost': False, 'startTimeSeconds': 1734235200}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,6,1655,802611200
296534694,104369,1734252038,16838,"{'contestId': 104369, 'index': 'M', 'name': 'Computational Geometry', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104369, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'k1nsom'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 161339, 'teamName': '50thICPC_计科_预训练队伍', 'ghost': False, 'startTimeSeconds': 1734235200}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,46,802611200
296533877,104369,1734251638,16438,"{'contestId': 104369, 'index': 'M', 'name': 'Computational Geometry', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104369, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'k1nsom'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 161339, 'teamName': '50thICPC_计科_预训练队伍', 'ghost': False, 'startTimeSeconds': 1734235200}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,46,602419200
296533838,104369,1734251619,16419,"{'contestId': 104369, 'index': 'M', 'name': 'Computational Geometry', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104369, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'k1nsom'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 161339, 'teamName': '50thICPC_计科_预训练队伍', 'ghost': False, 'startTimeSeconds': 1734235200}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,46,24371200
296533662,104369,1734251534,16334,"{'contestId': 104369, 'index': 'F', 'name': 'Traveling in Cells', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104369, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'k1nsom'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 161339, 'teamName': '50thICPC_计科_预训练队伍', 'ghost': False, 'startTimeSeconds': 1734235200}",C++20 (GCC 13-64),OK,TESTS,10,3999,239104000
296531714,104369,1734250565,15365,"{'contestId': 104369, 'index': 'F', 'name': 'Traveling in Cells', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104369, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'k1nsom'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 161339, 'teamName': '50thICPC_计科_预训练队伍', 'ghost': False, 'startTimeSeconds': 1734235200}",C++20 (GCC 13-64),TIME_LIMIT_EXCEEDED,TESTS,3,5000,237363200
296531239,104369,1734250315,15115,"{'contestId': 104369, 'index': 'F', 'name': 'Traveling in Cells', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104369, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'k1nsom'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 161339, 'teamName': '50thICPC_计科_预训练队伍', 'ghost': False, 'startTimeSeconds': 1734235200}",C++20 (GCC 13-64),TIME_LIMIT_EXCEEDED,TESTS,3,5000,477900800
296519143,104369,1734246817,11617,"{'contestId': 104369, 'index': 'E', 'name': 'New but Nostalgic Problem', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104369, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'k1nsom'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 161339, 'teamName': '50thICPC_计科_预训练队伍', 'ghost': False, 'startTimeSeconds': 1734235200}",C++20 (GCC 13-64),OK,TESTS,18,280,478617600
296518856,104369,1734246593,11393,"{'contestId': 104369, 'index': 'E', 'name': 'New but Nostalgic Problem', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104369, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'k1nsom'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 161339, 'teamName': '50thICPC_计科_预训练队伍', 'ghost': False, 'startTimeSeconds': 1734235200}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,1,93,448921600
296518292,104369,1734246195,10995,"{'contestId': 104369, 'index': 'E', 'name': 'New but Nostalgic Problem', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104369, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'k1nsom'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 161339, 'teamName': '50thICPC_计科_预训练队伍', 'ghost': False, 'startTimeSeconds': 1734235200}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,3,92,432844800
