contestId,index,name,type,points,tags,rating
2021,A,Meaning Mean,PROGRAMMING,500.0,"['data structures', 'greedy', 'math', 'sortings']",800
2020,F,Count Leaves,PROGRAMMING,2750.0,"['dp', 'math', 'number theory']",2900
2020,E,Expected Power,PROGRAMMING,2000.0,"['bitmasks', 'dp', 'math', 'probabilities']",2000
2020,D,Connect the Dots,PROGRAMMING,1500.0,"['brute force', 'dp', 'dsu', 'graphs', 'math', 'trees']",1800
2020,C,Bitwise Balancing,PROGRAMMING,1250.0,"['bitmasks', 'hashing', 'implementation', 'math', 'schedules', 'ternary search']",1400
2020,B,Brightness Begins,PROGRAMMING,750.0,"['binary search', 'math']",1200
2020,A,Find Minimum Operations,PROGRAMMING,500.0,"['bitmasks', 'brute force', 'greedy', 'math', 'number theory']",800
2019,B,All Pairs Segments,PROGRAMMING,1000.0,"['implementation', 'math']",1200
2019,A,Max Plus Size,PROGRAMMING,500.0,"['brute force', 'dp', 'greedy']",800
2018,F3,Speedbreaker Counting (Hard Version),PROGRAMMING,1500.0,"['dp', 'greedy', 'math']",3100
2018,F2,Speedbreaker Counting (Medium Version),PROGRAMMING,1500.0,"['dp', 'greedy', 'math']",3000
2018,F1,Speedbreaker Counting (Easy Version),PROGRAMMING,1500.0,"['combinatorics', 'dp', 'greedy', 'math']",2900
2018,E2,Complex Segments (Hard Version),PROGRAMMING,750.0,"['binary search', 'data structures', 'divide and conquer', 'dsu', 'greedy', 'math', 'sortings']",3400
2018,E1,Complex Segments (Easy Version),PROGRAMMING,2250.0,"['binary search', 'data structures', 'divide and conquer', 'dsu', 'greedy', 'math', 'sortings']",3300
2018,D,Max Plus Min Plus Size,PROGRAMMING,1500.0,"['data structures', 'dp', 'dsu', 'greedy', 'implementation', 'matrices', 'sortings']",2200
2018,C,Tree Pruning,PROGRAMMING,750.0,"['brute force', 'dfs and similar', 'greedy', 'sortings', 'trees']",1700
2018,B,Speedbreaker,PROGRAMMING,750.0,"['binary search', 'data structures', 'dp', 'greedy', 'implementation', 'two pointers']",1900
2018,A,Cards Partition,PROGRAMMING,500.0,"['2-sat', 'brute force', 'greedy', 'implementation', 'math']",1600
2014,H,Robin Hood Archery,PROGRAMMING,,"['data structures', 'divide and conquer', 'greedy', 'hashing']",1900
2014,G,Milky Days,PROGRAMMING,,"['brute force', 'data structures', 'greedy', 'implementation']",2200
2014,F,Sheriff's Defense,PROGRAMMING,,"['dfs and similar', 'dp', 'greedy', 'trees']",2000
2014,E,Rendez-vous de Marian et Robin,PROGRAMMING,,"['dfs and similar', 'graphs', 'shortest paths']",1800
2014,D,Robert Hood and Mrs Hood,PROGRAMMING,,"['brute force', 'data structures', 'greedy', 'sortings']",1400
2014,C,Robin Hood in Town,PROGRAMMING,,"['binary search', 'greedy', 'math']",1100
2014,B,Robin Hood and the Major Oak,PROGRAMMING,,['math'],800
2014,A,Robin Helps,PROGRAMMING,,"['greedy', 'implementation']",800
2013,F2,Game in Tree (Hard Version),PROGRAMMING,2000.0,"['binary search', 'data structures', 'trees']",3500
2013,F1,Game in Tree (Easy Version),PROGRAMMING,2000.0,"['binary search', 'brute force', 'data structures', 'dp', 'games', 'greedy', 'implementation', 'trees']",2700
2013,E,Prefix GCD,PROGRAMMING,2500.0,"['brute force', 'dp', 'greedy', 'math', 'number theory']",2200
2013,D,Minimize the Difference,PROGRAMMING,2000.0,"['binary search', 'greedy']",1900
2013,C,Password Cracking,PROGRAMMING,1250.0,"['constructive algorithms', 'interactive', 'strings']",1400
2013,B,Battle for Survive,PROGRAMMING,750.0,"['constructive algorithms', 'greedy', 'math']",900
2013,A,Zhan's Blender,PROGRAMMING,500.0,"['constructive algorithms', 'math']",800
2011,I,Stack and Queue,PROGRAMMING,,"['*special', 'data structures', 'divide and conquer']",
2011,H,Strange Matrix,PROGRAMMING,,"['*special', 'graphs', 'greedy']",
2011,G,Removal of a Permutation,PROGRAMMING,,['*special'],
2011,F,Good Subarray,PROGRAMMING,,"['*special', 'data structures', 'greedy']",
2011,E,Rock-Paper-Scissors Bot,PROGRAMMING,,"['*special', 'greedy', 'strings']",
2011,D,Among Wolves,PROGRAMMING,,['*special'],
2011,C,Split the Expression,PROGRAMMING,,['*special'],
2011,B,Shuffle,PROGRAMMING,,['*special'],
2011,A,Problem Solving,PROGRAMMING,,['*special'],
2010,C2,Message Transmission Error (hard version),PROGRAMMING,,"['hashing', 'string suffix structures', 'strings', 'two pointers']",1700
2010,C1,Message Transmission Error (easy version),PROGRAMMING,,"['brute force', 'strings']",1400
2010,B,Three Brothers,PROGRAMMING,,"['brute force', 'implementation', 'math']",800
2010,A,Alternating Sum of Numbers,PROGRAMMING,,"['brute force', 'implementation', 'math']",800
2009,G3,Yunli's Subarray Queries (extreme version),PROGRAMMING,,"['data structures', 'dp', 'implementation']",2700
2009,G2,Yunli's Subarray Queries (hard version),PROGRAMMING,,"['binary search', 'data structures', 'dp']",2200
2009,G1,Yunli's Subarray Queries (easy version),PROGRAMMING,,"['binary search', 'data structures', 'two pointers']",1900
2009,F,Firefly's Queries,PROGRAMMING,,"['bitmasks', 'data structures', 'flows', 'math']",1700
2009,E,Klee's SUPER DUPER LARGE Array!!!,PROGRAMMING,,"['binary search', 'math', 'ternary search']",1400
2009,D,Satyam and Counting,PROGRAMMING,,"['geometry', 'math']",1400
2009,C,The Legend of Freya the Frog,PROGRAMMING,,"['implementation', 'math']",1100
2009,B,osu!mania,PROGRAMMING,,"['brute force', 'implementation']",800
2009,A,Minimize!,PROGRAMMING,,"['brute force', 'math']",800
2008,H,Sakurako's Test,PROGRAMMING,,"['binary search', 'brute force', 'greedy', 'math', 'number theory']",2100
2008,G,Sakurako's Task,PROGRAMMING,,"['binary search', 'greedy', 'math', 'number theory']",1800
2008,F,Sakurako's Box,PROGRAMMING,,"['combinatorics', 'math', 'number theory']",1400
2008,E,Alternating String,PROGRAMMING,,"['brute force', 'data structures', 'dp', 'greedy', 'implementation', 'strings']",1500
2008,D,Sakurako's Hobby,PROGRAMMING,,"['dp', 'dsu', 'graphs', 'math']",1100
2008,C,Longest Good Array,PROGRAMMING,,"['binary search', 'brute force', 'math']",800
2008,B,Square or Not,PROGRAMMING,,"['brute force', 'math', 'strings']",800
2008,A,Sakurako's Exam,PROGRAMMING,,"['brute force', 'constructive algorithms', 'greedy', 'math']",800
2007,C,Dora and C++,PROGRAMMING,1000.0,"['math', 'number theory']",1500
2007,B,Index and Maximum Value,PROGRAMMING,750.0,"['data structures', 'greedy']",900
2007,A,Dora's Set,PROGRAMMING,500.0,"['greedy', 'math', 'number theory']",800
2006,F,Dora's Paint,PROGRAMMING,3000.0,"['brute force', 'combinatorics', 'constructive algorithms', 'graphs', 'implementation']",3500
2006,E,Iris's Full Binary Tree,PROGRAMMING,2500.0,"['brute force', 'data structures', 'dfs and similar', 'trees']",3100
2006,D,Iris and Adjacent Products,PROGRAMMING,2000.0,"['data structures', 'greedy', 'implementation', 'math']",2600
2006,C,Eri and Expanded Sets,PROGRAMMING,1500.0,"['data structures', 'divide and conquer', 'math', 'number theory', 'two pointers']",2300
2006,B,Iris and the Tree,PROGRAMMING,1250.0,"['brute force', 'data structures', 'dfs and similar', 'dsu', 'math', 'trees']",1800
2006,A,Iris and Game on the Tree,PROGRAMMING,750.0,"['constructive algorithms', 'dfs and similar', 'games', 'graphs', 'greedy', 'trees']",1700
2005,E2,Subtangle Game (Hard Version),PROGRAMMING,2000.0,"['data structures', 'dp', 'games', 'greedy', 'implementation']",2500
2005,E1,Subtangle Game (Easy Version),PROGRAMMING,1500.0,"['dp', 'games', 'greedy', 'implementation']",2100
2005,D,Alter the GCD,PROGRAMMING,2250.0,"['binary search', 'brute force', 'data structures', 'divide and conquer', 'implementation', 'number theory']",2400
2005,C,Lazy Narek,PROGRAMMING,1500.0,"['dp', 'implementation', 'strings']",1800
2005,B2,The Strict Teacher (Hard Version),PROGRAMMING,500.0,"['binary search', 'greedy', 'math', 'sortings']",1200
2005,B1,The Strict Teacher (Easy Version),PROGRAMMING,500.0,"['greedy', 'math', 'sortings']",1000
2005,A,Simple Palindrome,PROGRAMMING,750.0,"['combinatorics', 'constructive algorithms', 'greedy', 'math']",900
2004,G,Substring Compression,PROGRAMMING,,"['data structures', 'dp', 'matrices']",3200
2004,F,Make a Palindrome,PROGRAMMING,,"['binary search', 'brute force', 'data structures', 'greedy', 'math']",2600
2004,E,Not a Nim Problem,PROGRAMMING,,"['brute force', 'games', 'math', 'number theory']",2100
2004,D,Colored Portals,PROGRAMMING,,"['binary search', 'brute force', 'data structures', 'graphs', 'greedy', 'implementation', 'shortest paths']",1600
2004,C,Splitting Items,PROGRAMMING,,"['games', 'greedy', 'sortings']",1100
2004,B,Game with Doors,PROGRAMMING,,"['brute force', 'greedy']",1000
2004,A,Closest Point,PROGRAMMING,,"['implementation', 'math']",800
2003,F,Turtle and Three Sequences,PROGRAMMING,2500.0,"['brute force', 'data structures', 'dp', 'greedy', 'math', 'probabilities', 'two pointers']",2800
2003,E2,Turtle and Inversions (Hard Version),PROGRAMMING,1000.0,"['brute force', 'data structures', 'divide and conquer', 'dp', 'greedy', 'math', 'two pointers']",2700
2003,E1,Turtle and Inversions (Easy Version),PROGRAMMING,1750.0,"['brute force', 'divide and conquer', 'dp', 'greedy', 'math']",2600
2003,D2,Turtle and a MEX Problem (Hard Version),PROGRAMMING,1250.0,"['dfs and similar', 'dp', 'graphs', 'greedy', 'implementation', 'math']",2100
2003,D1,Turtle and a MEX Problem (Easy Version),PROGRAMMING,1000.0,"['greedy', 'math']",1500
2003,C,Turtle and Good Pairs,PROGRAMMING,1000.0,"['constructive algorithms', 'greedy', 'sortings', 'strings']",1200
2003,B,Turtle and Piggy Are Playing a Game 2,PROGRAMMING,750.0,"['games', 'greedy', 'sortings']",800
2003,A,Turtle and Good Strings,PROGRAMMING,500.0,"['greedy', 'strings']",800
2002,H,Counting 101,PROGRAMMING,6000.0,['greedy'],3500
2002,G,Lattice Optimizing,PROGRAMMING,4000.0,"['bitmasks', 'brute force', 'hashing', 'meet-in-the-middle']",3400
2002,F2,Court Blue (Hard Version),PROGRAMMING,1250.0,"['brute force', 'dp', 'math', 'number theory']",2800
2002,F1,Court Blue (Easy Version),PROGRAMMING,2000.0,"['brute force', 'dfs and similar', 'dp', 'math', 'number theory']",2600
2002,E,Cosmic Rays,PROGRAMMING,2000.0,"['brute force', 'data structures', 'dp']",2300
2002,D2,DFS Checker (Hard Version),PROGRAMMING,1250.0,"['binary search', 'data structures', 'dfs and similar', 'graphs', 'hashing', 'trees']",2300
2002,D1,DFS Checker (Easy Version),PROGRAMMING,1250.0,"['brute force', 'data structures', 'dfs and similar', 'graphs', 'hashing', 'trees']",1900
2002,C,Black Circles,PROGRAMMING,1000.0,"['brute force', 'geometry', 'greedy', 'math']",1200
2002,B,Removals Game,PROGRAMMING,750.0,"['constructive algorithms', 'games']",1000
2002,A,Distanced Coloring,PROGRAMMING,500.0,"['constructive algorithms', 'implementation', 'math']",800
2001,E2,Deterministic Heap (Hard Version),PROGRAMMING,2000.0,"['combinatorics', 'dp', 'trees']",2900
2001,E1,Deterministic Heap (Easy Version),PROGRAMMING,2000.0,"['combinatorics', 'dp', 'math', 'trees']",2400
2001,D,Longest Max Min Subsequence,PROGRAMMING,2000.0,"['brute force', 'constructive algorithms', 'data structures', 'greedy', 'implementation']",1900
2001,C,Guess The Tree,PROGRAMMING,1500.0,"['binary search', 'brute force', 'dfs and similar', 'divide and conquer', 'dsu', 'greedy', 'interactive', 'trees']",1500
2001,B,Generate Permutation,PROGRAMMING,1000.0,['constructive algorithms'],800
2001,A,Make All Equal,PROGRAMMING,500.0,"['greedy', 'implementation']",800
2000,H,Ksyusha and the Loaded Set,PROGRAMMING,,"['binary search', 'brute force', 'data structures', 'implementation']",2200
2000,G,Call During the Journey,PROGRAMMING,,"['binary search', 'brute force', 'graphs', 'greedy', 'shortest paths']",2100
2000,F,Color Rows and Columns,PROGRAMMING,,"['dp', 'greedy', 'implementation', 'math']",1900
2000,E,Photoshoot for Gorillas,PROGRAMMING,,"['combinatorics', 'data structures', 'greedy', 'math']",1400
2000,D,Right Left Wrong,PROGRAMMING,,"['greedy', 'implementation', 'two pointers']",1200
2000,C,Numeric String Template,PROGRAMMING,,"['data structures', 'strings']",1000
2000,B,Seating in a Bus,PROGRAMMING,,['two pointers'],800
2000,A,Primary Task,PROGRAMMING,,"['implementation', 'math', 'strings']",800
1999,G2,Ruler (hard version),PROGRAMMING,,"['binary search', 'interactive', 'ternary search']",1700
1999,G1,Ruler (easy version),PROGRAMMING,,"['binary search', 'interactive']",1500
1999,F,Expected Median,PROGRAMMING,,"['combinatorics', 'math']",1500
1999,E,Triple Operations,PROGRAMMING,,"['dp', 'implementation', 'math']",1300
1999,D,Slavic's Exam,PROGRAMMING,,"['greedy', 'implementation', 'strings']",1100
1999,C,Showering,PROGRAMMING,,"['greedy', 'implementation']",800
1999,B,Card Game,PROGRAMMING,,"['brute force', 'constructive algorithms', 'implementation']",1000
1999,A,A+B Again?,PROGRAMMING,,"['implementation', 'math']",800
1998,E2,Eliminating Balls With Merging (Hard Version),PROGRAMMING,1750.0,"['binary search', 'brute force', 'data structures', 'divide and conquer', 'greedy', 'implementation']",2500
1998,E1,Eliminating Balls With Merging (Easy Version),PROGRAMMING,1750.0,"['binary search', 'brute force', 'data structures', 'divide and conquer', 'greedy']",2200
1998,D,Determine Winning Islands in Race,PROGRAMMING,1500.0,"['data structures', 'dp', 'graphs', 'greedy', 'shortest paths']",2100
1998,C,Perform Operations to Maximize Score,PROGRAMMING,1250.0,"['binary search', 'brute force', 'constructive algorithms', 'greedy', 'implementation']",1900
1998,B,Minimize Equal Sum Subarrays,PROGRAMMING,750.0,"['constructive algorithms', 'math', 'number theory']",1000
1998,A,Find K Distinct Points with Fixed Center,PROGRAMMING,500.0,"['constructive algorithms', 'implementation', 'math']",800
1997,F,Chips on a Line,PROGRAMMING,,"['brute force', 'combinatorics', 'dp', 'greedy', 'math']",2700
1997,E,Level Up,PROGRAMMING,,"['binary search', 'brute force', 'data structures', 'divide and conquer', 'implementation']",2200
1997,D,Maximize the Root,PROGRAMMING,,"['binary search', 'dfs and similar', 'dp', 'greedy', 'trees']",1500
1997,C,Even Positions,PROGRAMMING,,"['constructive algorithms', 'data structures', 'greedy']",1100
1997,B,Make Three Regions,PROGRAMMING,,"['constructive algorithms', 'two pointers']",1100
1997,A,Strong Password,PROGRAMMING,,"['brute force', 'implementation', 'strings']",800
1996,G,Penacony,PROGRAMMING,,"['brute force', 'data structures', 'graphs', 'greedy', 'hashing']",2200
1996,F,Bomb,PROGRAMMING,,"['binary search', 'greedy', 'math']",1900
1996,E,Decode,PROGRAMMING,,"['combinatorics', 'data structures', 'implementation', 'math']",1600
1996,D,Fun,PROGRAMMING,,"['binary search', 'brute force', 'combinatorics', 'math', 'number theory']",1500
1996,C,Sort,PROGRAMMING,,"['dp', 'greedy', 'sortings', 'strings']",1200
1996,B,Scale,PROGRAMMING,,"['greedy', 'implementation']",800
1996,A,Legs,PROGRAMMING,,"['binary search', 'math', 'ternary search']",800
1995,E2,Let Me Teach You a Lesson (Hard Version),PROGRAMMING,1500.0,"['data structures', 'dp', 'matrices', 'two pointers']",2900
1995,E1,Let Me Teach You a Lesson (Easy Version),PROGRAMMING,2500.0,"['2-sat', 'data structures', 'dp', 'matrices', 'two pointers']",2700
1995,D,Cases,PROGRAMMING,2250.0,"['bitmasks', 'brute force', 'dp', 'strings']",2300
1995,C,Squaring,PROGRAMMING,1750.0,"['brute force', 'constructive algorithms', 'greedy', 'implementation', 'math', 'number theory']",1800
1995,B2,Bouquet (Hard Version),PROGRAMMING,500.0,"['binary search', 'data structures', 'greedy', 'math', 'sortings', 'two pointers']",1700
1995,B1,Bouquet (Easy Version),PROGRAMMING,1000.0,"['binary search', 'brute force', 'greedy', 'sortings', 'two pointers']",1100
1995,A,Diagonals,PROGRAMMING,500.0,"['brute force', 'greedy', 'implementation', 'math']",800
1994,H,Fortnite,PROGRAMMING,3750.0,"['combinatorics', 'constructive algorithms', 'games', 'greedy', 'hashing', 'interactive', 'math', 'number theory', 'strings']",3500
1994,G,Minecraft,PROGRAMMING,2750.0,"['bitmasks', 'brute force', 'dp', 'graphs', 'math']",2600
1994,F,Stardew Valley,PROGRAMMING,2500.0,"['constructive algorithms', 'dfs and similar', 'graphs', 'trees']",2500
1994,E,Wooden Game,PROGRAMMING,2000.0,"['bitmasks', 'greedy', 'math', 'trees']",2000
1994,D,Funny Game,PROGRAMMING,2000.0,"['constructive algorithms', 'dsu', 'graphs', 'greedy', 'math', 'number theory', 'trees']",1900
1994,C,Hungry Games,PROGRAMMING,1250.0,"['binary search', 'dp', 'two pointers']",1600
1994,B,Fun Game,PROGRAMMING,1000.0,"['bitmasks', 'constructive algorithms', 'greedy', 'math']",1100
1994,A,Diverse Game,PROGRAMMING,500.0,"['constructive algorithms', 'greedy', 'implementation']",800
1993,F2,Dyn-scripted Robot (Hard Version),PROGRAMMING,1000.0,"['chinese remainder theorem', 'math', 'number theory']",2800
1993,F1,Dyn-scripted Robot (Easy Version),PROGRAMMING,2500.0,"['brute force', 'chinese remainder theorem', 'constructive algorithms', 'math', 'number theory']",2400
1993,E,Xor-Grid Problem,PROGRAMMING,2750.0,"['bitmasks', 'constructive algorithms', 'dp', 'implementation']",2700
1993,D,Med-imize,PROGRAMMING,2000.0,"['binary search', 'dp', 'greedy']",2200
1993,C,Light Switches,PROGRAMMING,1500.0,"['implementation', 'math']",1400
1993,B,Parity and Sum,PROGRAMMING,1000.0,"['constructive algorithms', 'greedy']",1100
1993,A,Question Marks,PROGRAMMING,500.0,"['greedy', 'implementation']",800
1992,G,Ultra-Meow,PROGRAMMING,,"['combinatorics', 'dp', 'math']",2000
1992,F,Valuable Cards,PROGRAMMING,,"['brute force', 'dp', 'greedy', 'number theory', 'two pointers']",1900
1992,E,Novice's Mistake,PROGRAMMING,,"['brute force', 'constructive algorithms', 'implementation', 'math', 'strings']",1700
1992,D,Test of Love,PROGRAMMING,,"['dp', 'greedy', 'implementation']",1200
1992,C,Gorilla and Permutation,PROGRAMMING,,"['constructive algorithms', 'math']",900
1992,B,Angry Monk,PROGRAMMING,,"['greedy', 'math', 'sortings']",800
1992,A,Only Pluses,PROGRAMMING,,"['brute force', 'constructive algorithms', 'greedy', 'math', 'sortings']",800
1991,I,Grid Game,PROGRAMMING,4000.0,"['constructive algorithms', 'games', 'graph matchings', 'greedy', 'interactive']",3500
1991,H,Prime Split Game,PROGRAMMING,3500.0,"['bitmasks', 'dp', 'fft', 'games', 'math', 'number theory']",3300
1991,G,Grid Reset,PROGRAMMING,3000.0,"['constructive algorithms', 'greedy', 'implementation']",2700
1991,F,Triangle Formation,PROGRAMMING,2500.0,"['brute force', 'greedy', 'implementation', 'math', 'sortings']",2200
1991,E,Coloring Game,PROGRAMMING,2000.0,"['constructive algorithms', 'dfs and similar', 'games', 'graphs', 'greedy', 'interactive']",1900
1991,D,Prime XOR Coloring,PROGRAMMING,1500.0,"['bitmasks', 'constructive algorithms', 'graphs', 'greedy', 'math', 'number theory']",1900
